Span	12800 Hz			Span	12800 Hz			
2.200000000e+002	9.553086162e-001	6.666027308e-001		2.200000000e+002	9.263981047e+000	2.943616288e+000		
2.210000000e+002	1.535570264e+000	1.156763285e-001		2.210000000e+002	1.003635658e+001	-1.392782100e+000		
2.220000000e+002	1.227251291e+000	2.465130836e-001		2.220000000e+002	8.369988134e+000	1.102807074e+000		
2.230000000e+002	1.127606869e+000	1.572365463e-001		2.230000000e+002	7.631072386e+000	4.213253143e-001		
2.240000000e+002	1.028917789e+000	2.208519429e-001		2.240000000e+002	7.283783966e+000	1.337697195e+000		
2.250000000e+002	9.214277267e-001	1.328727752e-001		2.250000000e+002	6.464086124e+000	7.334884623e-001		
2.260000000e+002	8.489332795e-001	5.668554455e-002		2.260000000e+002	6.011736908e+000	1.857449274e-001		
2.270000000e+002	8.202455640e-001	1.161425263e-001		2.270000000e+002	5.638497470e+000	6.380285851e-001		
2.280000000e+002	7.676683664e-001	1.362716556e-001		2.280000000e+002	5.212736986e+000	8.936253213e-001		
2.290000000e+002	7.059870362e-001	1.293568909e-001		2.290000000e+002	4.728025424e+000	7.542779332e-001		
2.300000000e+002	6.426903009e-001	1.039489731e-001		2.300000000e+002	4.229973319e+000	5.337709958e-001		
2.310000000e+002	5.885172486e-001	4.783025756e-002		2.310000000e+002	3.979243531e+000	3.833898071e-001		
2.320000000e+002	5.300388336e-001	6.529937685e-002		2.320000000e+002	3.606081249e+000	3.698568102e-001		
2.330000000e+002	5.171313286e-001	7.944349200e-002		2.330000000e+002	3.437707966e+000	3.896822218e-001		
2.340000000e+002	4.229405224e-001	5.924189836e-002		2.340000000e+002	2.975702448e+000	3.036648390e-001		
2.350000000e+002	3.985296190e-001	3.968655318e-002		2.350000000e+002	2.779169238e+000	1.159462370e-001		
2.360000000e+002	3.571257293e-001	7.840947807e-002		2.360000000e+002	2.481406773e+000	2.700811339e-001		
2.370000000e+002	2.884447575e-001	1.378856748e-001		2.370000000e+002	2.324657584e+000	1.901039081e-001		
2.380000000e+002	3.385560811e-001	3.319705129e-001		2.380000000e+002	2.088556479e+000	1.112874970e-001		
2.390000000e+002	5.353262424e-001	1.206322908e-001		2.390000000e+002	1.793132102e+000	1.414928666e-001		
2.400000000e+002	4.639171064e-001	5.722034723e-002		2.400000000e+002	1.665939116e+000	1.885550894e-001		
2.410000000e+002	3.851960599e-001	2.451889217e-002		2.410000000e+002	1.428459124e+000	9.718731295e-002		
2.420000000e+002	3.377329707e-001	1.540428400e-002		2.420000000e+002	1.235288230e+000	1.169588481e-001		
2.430000000e+002	3.143052161e-001	2.057773992e-002		2.430000000e+002	1.077319070e+000	1.221833321e-001		
2.440000000e+002	2.875337899e-001	1.395405456e-002		2.440000000e+002	9.278598186e-001	1.110219049e-001		
2.450000000e+002	2.598851025e-001	1.271787658e-002		2.450000000e+002	7.467348974e-001	1.053323332e-001		
2.460000000e+002	2.354643345e-001	1.448754687e-002		2.460000000e+002	5.773709950e-001	1.043403904e-001		
2.470000000e+002	2.101670802e-001	1.047777105e-002		2.470000000e+002	4.394346062e-001	7.810028950e-002		
2.480000000e+002	1.868424714e-001	1.354847196e-002		2.480000000e+002	2.667207906e-001	9.918956529e-002		
2.490000000e+002	1.691838801e-001	1.367287803e-002		2.490000000e+002	1.244394679e-001	1.020281680e-001		
2.500000000e+002	1.490172148e-001	1.328670606e-002		2.500000000e+002	-2.079103719e-002	1.141527411e-001		
2.510000000e+002	1.068320051e-001	1.922950521e-002		2.510000000e+002	-2.393890037e-001	1.284865696e-001		
2.520000000e+002	8.869813383e-002	1.335745584e-002		2.520000000e+002	-4.022287285e-001	8.276778812e-002		
2.530000000e+002	6.550136954e-002	6.783031859e-003		2.530000000e+002	-5.800829939e-001	9.232441963e-002		
2.540000000e+002	4.026618227e-002	3.153556259e-003		2.540000000e+002	-7.116106117e-001	4.779140018e-002		
2.550000000e+002	-1.183565520e-002	1.776942797e-002		2.550000000e+002	-9.404398256e-001	1.176201889e-001		
2.560000000e+002	-3.924170509e-002	3.834325820e-002		2.560000000e+002	-1.069954898e+000	1.814489838e-001		
2.570000000e+002	-7.276953012e-002	4.242772609e-002		2.570000000e+002	-1.270899349e+000	2.474660368e-001		
2.580000000e+002	-1.376330256e-001	1.419905871e-001		2.580000000e+002	-1.586562358e+000	2.035309786e-001		
2.590000000e+002	-4.789299890e-002	1.604996324e-001		2.590000000e+002	-1.858653352e+000	9.719327690e-002		
2.600000000e+002	-3.196586668e-002	5.056100339e-002		2.600000000e+002	-1.897689916e+000	1.633241473e-001		
2.610000000e+002	-1.297296286e-001	4.683317617e-002		2.610000000e+002	-2.247882241e+000	2.943973176e-001		
2.620000000e+002	-1.707754731e-001	6.262960285e-002		2.620000000e+002	-2.659697348e+000	3.788775173e-001		
2.630000000e+002	-2.593058646e-001	-6.183234043e-003		2.630000000e+002	-2.997344956e+000	2.825196592e-002		
2.640000000e+002	-4.020116627e-001	5.898545310e-002		2.640000000e+002	-3.879810512e+000	7.131066955e-001		
2.650000000e+002	-4.389764667e-001	-3.238485008e-002		2.650000000e+002	-3.859013223e+000	1.255432735e-001		
2.660000000e+002	-4.844095409e-001	1.102800854e-002		2.660000000e+002	-4.113301288e+000	5.319884232e-001		
2.670000000e+002	-6.438884735e-001	1.579452604e-001		2.670000000e+002	-4.950196641e+000	1.602223307e+000		
2.680000000e+002	-9.586423635e-001	2.490406483e-001		2.680000000e+002	-6.525472028e+000	2.466630644e+000		
2.690000000e+002	-8.122385144e-001	5.669274330e-001		2.690000000e+002	-5.280163340e+000	4.181067541e+000		
2.700000000e+002	-4.489873946e-001	7.877218723e-001		2.700000000e+002	-3.130810300e+000	5.002299169e+000		
2.710000000e+002	1.638251990e-001	1.242642760e+000		2.710000000e+002	2.144025013e-001	6.286227803e+000		
2.720000000e+002	9.497776628e-001	1.570438623e+000		2.720000000e+002	3.999410413e+000	7.031225501e+000		
2.730000000e+002	1.272411346e+000	1.142729521e+000		2.730000000e+002	4.762182837e+000	4.511742680e+000		
2.740000000e+002	2.059639215e+000	1.303746939e+000		2.740000000e+002	7.897597417e+000	4.503866832e+000		
2.750000000e+002	1.450744033e+000	9.026944637e-001		2.750000000e+002	4.989599262e+000	3.060538786e+000		
2.760000000e+002	1.928292990e+000	7.729200125e-001		2.760000000e+002	5.692326091e+000	1.994719819e+000		
2.770000000e+002	1.702805519e+000	7.618909478e-001		2.770000000e+002	4.511383784e+000	2.077282806e+000		
2.780000000e+002	1.974521160e+000	6.900886297e-001		2.780000000e+002	4.383229698e+000	1.699132653e+000		
2.790000000e+002	2.093648911e+000	2.986772954e-001		2.790000000e+002	3.736877375e+000	1.068409130e+000		
2.800000000e+002	2.108812809e+000	-2.094912380e-001		2.800000000e+002	3.058674454e+000	1.172722760e+000		
2.810000000e+002	1.292976737e+000	-5.598053932e-001		2.810000000e+002	2.848673275e+000	1.184665931e+000		
2.820000000e+002	9.246131778e-001	-2.265409827e-001		2.820000000e+002	2.537281221e+000	9.951626918e-001		
2.830000000e+002	9.791372418e-001	-1.250110567e-001		2.830000000e+002	2.336348752e+000	8.892193415e-001		
2.840000000e+002	9.613783956e-001	-7.681471854e-002		2.840000000e+002	2.122063904e+000	8.172389048e-001		
2.850000000e+002	9.674093723e-001	-2.410682477e-002		2.850000000e+002	1.801118863e+000	8.832327413e-001		
2.860000000e+002	9.262664914e-001	-3.837141395e-002		2.860000000e+002	1.572790584e+000	8.906644257e-001		
2.870000000e+002	9.086004496e-001	-7.624942064e-002		2.870000000e+002	1.395744457e+000	8.806272350e-001		
2.880000000e+002	8.995584249e-001	-6.770998240e-002		2.880000000e+002	1.232019729e+000	1.014153808e+000		
2.890000000e+002	9.018521309e-001	-1.011316776e-001		2.890000000e+002	1.181140533e+000	1.109363948e+000		
2.900000000e+002	8.705138564e-001	-1.240174323e-001		2.900000000e+002	1.165170372e+000	1.157497061e+000		
2.910000000e+002	8.417271376e-001	-1.246997416e-001		2.910000000e+002	1.083224568e+000	1.148561694e+000		
2.920000000e+002	8.010945320e-001	-1.677375287e-001		2.920000000e+002	1.225640988e+000	1.073774529e+000		
2.930000000e+002	7.572258115e-001	-1.603741497e-001		2.930000000e+002	1.199417363e+000	9.919057359e-001		
2.940000000e+002	7.454962134e-001	-1.355333924e-001		2.940000000e+002	1.080534160e+000	8.917305936e-001		
2.950000000e+002	7.403100133e-001	-1.112380996e-001		2.950000000e+002	9.949790789e-001	8.499438544e-001		
2.960000000e+002	7.264828086e-001	-9.534908831e-002		2.960000000e+002	8.301347729e-001	8.703956908e-001		
2.970000000e+002	7.366253734e-001	-8.406595886e-002		2.970000000e+002	7.160425297e-001	9.514289833e-001		
2.980000000e+002	7.413679957e-001	-8.838281780e-002		2.980000000e+002	7.405771785e-001	1.004476829e+000		
2.990000000e+002	7.802079320e-001	-1.142174080e-001		2.990000000e+002	8.095443317e-001	1.007916886e+000		
3.000000000e+002	7.580475807e-001	-1.302763075e-001		3.000000000e+002	8.546854229e-001	9.492638411e-001		
3.010000000e+002	7.635480165e-001	-1.381428540e-001		3.010000000e+002	7.992342424e-001	8.398943887e-001		
3.020000000e+002	7.801573277e-001	-1.616540849e-001		3.020000000e+002	7.465248348e-001	7.254631960e-001		
3.030000000e+002	7.590458393e-001	-1.692699790e-001		3.030000000e+002	6.789878605e-001	6.267692322e-001		
3.040000000e+002	7.772067785e-001	-1.641372889e-001		3.040000000e+002	5.916130901e-001	5.434519204e-001		
3.050000000e+002	7.746307850e-001	-1.550799310e-001		3.050000000e+002	4.947051694e-001	5.193235144e-001		
3.060000000e+002	8.045842648e-001	-1.877989024e-001		3.060000000e+002	3.789551126e-001	4.881827454e-001		
3.070000000e+002	8.147262335e-001	-1.912568659e-001		3.070000000e+002	2.942123529e-001	5.298879438e-001		
3.080000000e+002	8.392366767e-001	-2.098248154e-001		3.080000000e+002	2.016329082e-001	5.041194790e-001		
3.090000000e+002	8.497461677e-001	-2.190086991e-001		3.090000000e+002	1.161599710e-001	5.166189681e-001		
3.100000000e+002	9.026786685e-001	-2.264144570e-001		3.100000000e+002	3.702252736e-002	5.081358020e-001		
3.110000000e+002	1.002455235e+000	-2.977365553e-001		3.110000000e+002	-8.682102730e-002	5.124546150e-001		
3.120000000e+002	1.028006315e+000	-3.399375677e-001		3.120000000e+002	-1.977238450e-001	5.109887072e-001		
3.130000000e+002	1.117251515e+000	-3.742836118e-001		3.130000000e+002	-3.313769670e-001	5.385716376e-001		
3.140000000e+002	1.221379519e+000	-5.023725033e-001		3.140000000e+002	-5.117715646e-001	6.012503947e-001		
3.150000000e+002	1.348039269e+000	-6.718624234e-001		3.150000000e+002	-6.349423826e-001	7.443853386e-001		
3.160000000e+002	1.320606232e+000	-9.198957086e-001		3.160000000e+002	-7.460459653e-001	9.496795823e-001		
3.170000000e+002	1.058614135e+000	-1.552120328e+000		3.170000000e+002	-5.786292149e-001	1.402159585e+000		
3.180000000e+002	1.239908859e-001	-1.832962751e+000		3.180000000e+002	1.164102925e-001	1.695467116e+000		
3.190000000e+002	-4.888924360e-001	-1.250030875e+000		3.190000000e+002	5.185643301e-001	1.225672260e+000		
3.200000000e+002	-6.436704993e-001	-1.094074965e+000		3.200000000e+002	5.976942001e-001	1.086883748e+000		
3.210000000e+002	-6.015985608e-001	-6.035370231e-001		3.210000000e+002	4.935146810e-001	7.166568622e-001		
3.220000000e+002	-4.355093241e-001	-3.915456533e-001		3.220000000e+002	3.565216740e-001	5.296536602e-001		
3.230000000e+002	-3.574508131e-001	-3.298981190e-001		3.230000000e+002	2.355112307e-001	4.585805841e-001		
3.240000000e+002	-1.982374787e-001	-2.653209865e-001		3.240000000e+002	4.401114186e-002	3.835741142e-001		
3.250000000e+002	-1.769817770e-001	-1.971242279e-001		3.250000000e+002	-7.167763148e-002	3.041808805e-001		
3.260000000e+002	-7.919549942e-002	-1.476577371e-001		3.260000000e+002	-2.259421507e-001	2.696290975e-001		
3.270000000e+002	-2.716882713e-002	-1.188581288e-001		3.270000000e+002	-3.629117038e-001	2.476781999e-001		
3.280000000e+002	-1.382688340e-002	-9.792090207e-002		3.280000000e+002	-4.589727983e-001	2.401995164e-001		
3.290000000e+002	4.317919537e-002	-8.589449525e-002		3.290000000e+002	-5.699023031e-001	2.354957226e-001		
3.300000000e+002	1.414355785e-001	-4.993340001e-002		3.300000000e+002	-7.511774099e-001	2.091003945e-001		
3.310000000e+002	1.658509225e-001	-4.762212932e-002		3.310000000e+002	-8.845277496e-001	2.399246449e-001		
3.320000000e+002	2.101646960e-001	-1.055736765e-001		3.320000000e+002	-1.047924926e+000	3.778885428e-001		
3.330000000e+002	2.674731016e-001	-1.077955738e-001		3.330000000e+002	-1.150906357e+000	4.748576921e-001		
3.340000000e+002	2.724577785e-001	-1.423313171e-001		3.340000000e+002	-1.245982058e+000	5.750471552e-001		
3.350000000e+002	3.404792249e-001	-1.294915974e-001		3.350000000e+002	-1.442190566e+000	6.623261371e-001		
3.360000000e+002	4.047265649e-001	-1.538423449e-001		3.360000000e+002	-1.639221789e+000	8.229709456e-001		
3.370000000e+002	3.741651773e-001	-1.389103830e-001		3.370000000e+002	-1.618248559e+000	8.984135054e-001		
3.380000000e+002	4.774530828e-001	-2.350521237e-001		3.380000000e+002	-1.836329292e+000	1.221929420e+000		
3.390000000e+002	5.039750338e-001	-2.496402711e-001		3.390000000e+002	-1.826278731e+000	1.426580471e+000		
3.400000000e+002	4.959107637e-001	-3.735055923e-001		3.400000000e+002	-1.432875041e+000	2.127976782e+000		
3.410000000e+002	6.557613015e-001	-4.763111770e-001		3.410000000e+002	-1.410774707e+000	2.272968459e+000		
3.420000000e+002	5.418893099e-001	-7.758373022e-001		3.420000000e+002	-6.972423330e-001	2.582626091e+000		
3.430000000e+002	-2.580067515e-001	-1.278626204e+000		3.430000000e+002	4.922301576e-001	2.611143160e+000		
3.440000000e+002	-1.005117297e+000	-5.358691812e-001		3.440000000e+002	9.065860713e-001	1.519266353e+000		
3.450000000e+002	-7.715556622e-001	1.523866653e-001		3.450000000e+002	5.778022260e-001	1.213219752e+000		
3.460000000e+002	-1.718417406e-001	3.642674387e-001		3.460000000e+002	4.574223540e-001	9.740043877e-001		
3.470000000e+002	4.916224256e-002	2.070168108e-001		3.470000000e+002	3.270992532e-001	7.320905782e-001		
3.480000000e+002	1.696830392e-001	9.981986135e-002		3.480000000e+002	7.322921287e-002	4.534110725e-001		
3.490000000e+002	1.965266466e-001	4.746483266e-002		3.490000000e+002	-1.834014695e-001	3.449542415e-001		
3.500000000e+002	2.199477553e-001	7.819131948e-003		3.500000000e+002	-3.772220418e-001	2.468507179e-001		
3.510000000e+002	2.517849207e-001	-1.877003908e-002		3.510000000e+002	-6.436063852e-001	2.564642215e-001		
3.520000000e+002	2.730497420e-001	-2.354240417e-002		3.520000000e+002	-8.235243417e-001	2.924860588e-001		
3.530000000e+002	3.069288433e-001	-5.360878073e-003		3.530000000e+002	-9.921330418e-001	2.223815539e-001		
3.540000000e+002	3.610391617e-001	-2.303146757e-002		3.540000000e+002	-1.217401202e+000	2.258732502e-001		
3.550000000e+002	3.701059520e-001	-3.702342510e-002		3.550000000e+002	-1.387420865e+000	3.108616004e-001		
3.560000000e+002	4.206071794e-001	-3.155289590e-002		3.560000000e+002	-1.542471288e+000	2.178636746e-001		
3.570000000e+002	4.986259341e-001	-6.637071818e-002		3.570000000e+002	-1.914455027e+000	2.734209276e-001		
3.580000000e+002	5.181689262e-001	-8.665056527e-002		3.580000000e+002	-2.085258461e+000	3.809571366e-001		
3.590000000e+002	5.011584163e-001	-1.337496936e-001		3.590000000e+002	-2.138208545e+000	5.306461418e-001		
3.600000000e+002	5.691170692e-001	-1.365719587e-001		3.600000000e+002	-2.463823770e+000	5.773150270e-001		
3.610000000e+002	6.236321926e-001	-2.576720715e-001		3.610000000e+002	-2.804065487e+000	9.079483726e-001		
3.620000000e+002	6.196756363e-001	-2.657926083e-001		3.620000000e+002	-3.032913113e+000	1.132393599e+000		
3.630000000e+002	7.111762762e-001	-3.791705370e-001		3.630000000e+002	-3.388768578e+000	1.644358129e+000		
3.640000000e+002	7.109588981e-001	-4.522258937e-001		3.640000000e+002	-3.483509347e+000	1.645790500e+000		
3.650000000e+002	7.124139667e-001	-4.472803771e-001		3.650000000e+002	-3.539897297e+000	1.819363545e+000		
3.660000000e+002	7.568445802e-001	-4.344852567e-001		3.660000000e+002	-3.969556250e+000	1.953798465e+000		
3.670000000e+002	8.876637220e-001	-5.505271554e-001		3.670000000e+002	-4.639184234e+000	2.444760173e+000		
3.680000000e+002	7.659471631e-001	-6.859125495e-001		3.680000000e+002	-4.165257393e+000	3.315577962e+000		
3.690000000e+002	7.014024258e-001	-1.066506505e+000		3.690000000e+002	-4.264408088e+000	5.401733371e+000		
3.700000000e+002	4.773522317e-001	-8.957809806e-001		3.700000000e+002	-2.875700105e+000	4.659041027e+000		
3.710000000e+002	8.459340781e-002	-1.231900454e+000		3.710000000e+002	-8.475620738e-001	6.583916034e+000		
3.720000000e+002	-6.414685845e-001	-9.224731326e-001		3.720000000e+002	3.362065572e+000	5.379947071e+000		
3.730000000e+002	-9.040967822e-001	-6.261807084e-001		3.730000000e+002	4.738620175e+000	3.859480841e+000		
3.740000000e+002	-8.619030714e-001	-4.766608775e-001		3.740000000e+002	4.479772840e+000	2.952008561e+000		
3.750000000e+002	-7.844622731e-001	-3.316468894e-001		3.750000000e+002	4.128525161e+000	2.147037748e+000		
3.760000000e+002	-7.431586385e-001	-2.501155138e-001		3.760000000e+002	4.108896331e+000	1.587205625e+000		
3.770000000e+002	-5.720627904e-001	-1.713074446e-001		3.770000000e+002	3.134413878e+000	1.174876577e+000		
3.780000000e+002	-4.974948168e-001	-1.126916409e-001		3.780000000e+002	2.807388494e+000	8.751262264e-001		
3.790000000e+002	-4.372668564e-001	-8.719331026e-002		3.790000000e+002	2.459781509e+000	6.345966379e-001		
3.800000000e+002	-3.640954792e-001	-6.523258984e-002		3.800000000e+002	2.151788450e+000	5.873647119e-001		
3.810000000e+002	-3.210451901e-001	-4.966792464e-002		3.810000000e+002	1.943724230e+000	4.713401125e-001		
3.820000000e+002	-2.660638392e-001	-3.129357472e-002		3.820000000e+002	1.677537199e+000	3.510398450e-001		
3.830000000e+002	-2.320592701e-001	-2.229417861e-002		3.830000000e+002	1.474418473e+000	3.096602983e-001		
3.840000000e+002	-1.720007807e-001	-1.189786661e-002		3.840000000e+002	1.240692573e+000	2.549352949e-001		
3.850000000e+002	-1.255931109e-001	-2.064188011e-002		3.850000000e+002	1.033850296e+000	2.582973735e-001		
